Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-07-22,151.61789621928125,154.99435687922127,151.59831833558792,154.9454345703125,8187000,0.0,0.0
2025-07-23,154.84754654639278,155.49348224984857,154.31904826772953,154.90626525878906,4804800,0.0,0.0
2025-07-24,155.48367598406398,155.63048768929488,154.68116207628216,155.42495727539062,7027400,0.0,0.0
2025-07-25,153.98631325761204,155.06287286345747,153.67314178453415,154.9258575439453,5799900,0.0,0.0
2025-07-28,154.27013563856093,154.7203224175326,152.89996755133777,153.76121520996094,7885000,0.0,0.0
2025-07-29,155.26837677032339,155.26837677032339,151.53958912972797,153.27186584472656,11466100,0.0,0.0
2025-07-30,153.65354585182126,153.65354585182126,148.8090580616741,149.62136840820312,8162900,0.0,0.0
2025-07-31,148.56439400111145,148.76012802496086,146.71467984866936,147.2627410888672,11845400,0.0,0.0
2025-08-01,148.54483811957488,150.21839637848714,147.31170014649018,147.4389190673828,8594200,0.0,0.0
2025-08-04,147.04743055990627,148.23164605564276,146.82233717704855,147.5465545654297,7679400,0.0,0.0
2025-08-05,147.49762883750319,148.83842256255264,147.11594226953406,147.3018798828125,6670100,0.0,0.0
2025-08-06,147.64442135979624,150.20857130993284,147.00828207605258,149.60179138183594,7376200,0.0,0.0
2025-08-07,149.85624491942409,150.72727398660254,149.44519900459755,150.21836853027344,6719000,0.0,0.0
2025-08-08,149.5137129489403,150.51196090558255,149.31797893392505,150.23793029785156,5811000,0.0,0.0
2025-08-11,150.26729635992447,152.07786968010555,150.0422029792883,151.67660522460938,7331700,0.0,0.0
2025-08-12,151.7548966255652,152.2246612531951,151.02088286146616,151.7842559814453,6938000,0.0,0.0
2025-08-13,151.90172384870633,153.6633451155789,151.6472561603649,152.0974578857422,5812400,0.0,0.0
2025-08-14,151.34385377422552,151.40257248717472,150.00306005005726,150.46304321289062,6343700,0.0,0.0
2025-08-15,151.17748017109554,152.28339905123167,150.92302743534637,151.06982421875,7121700,0.0,0.0
2025-08-18,151.12855474339406,153.57526754833222,150.88388346290026,152.40084838867188,8274500,0.0,0.0
2025-08-19,152.41062476202555,155.31732067167744,152.35190604604057,155.02371215820312,7868100,0.0,0.0
2025-08-20,155.19987646160288,157.59765183875027,155.03350179572843,156.11004638671875,7840400,0.0,0.0
2025-08-21,154.56371344925844,155.66963226774314,153.82969970606197,155.34666442871094,6417500,0.0,0.0
2025-08-22,155.98283686271796,157.25511555277865,154.93563663193467,155.2879638671875,5797300,0.0,0.0
2025-08-25,155.01391502795184,155.31730498560006,152.56720255201753,152.8216552734375,4692500,0.0,0.0
2025-08-26,152.59658582738962,153.3599590448602,152.0289466519666,152.64552307128906,6338000,0.0,0.0
2025-08-27,152.8216629740615,153.78078506511198,152.46933576243143,153.61441040039062,4551200,0.0,0.0
2025-08-28,153.6535519501743,153.66333342453945,151.7255412182812,152.3323211669922,5857400,0.0,0.0
2025-08-29,152.76294021192993,154.20160837682388,152.33231641651295,153.69268798828125,5318200,0.0,0.0
2025-09-02,154.00589063844964,155.4739183142355,153.6339855151813,154.62246704101562,6432800,0.0,0.0
2025-09-03,154.28969408819634,155.2585976758883,153.16421224004372,154.79861450195312,6592500,0.0,0.0
2025-09-04,155.14117300519342,156.34495154934362,154.44629998310094,155.79689025878906,6934900,0.0,0.0
2025-09-05,155.17050850250135,157.1376599607776,155.03349320093307,156.6091766357422,6436200,0.0,0.0
2025-09-08,156.2079293133361,156.8538650629951,154.87691698080363,155.62071228027344,7178400,0.0,0.0
2025-09-09,155.2292536095078,156.46239153331825,154.8279891104126,156.06114196777344,4984900,0.0,0.0
2025-09-10,155.21946540404937,155.55221475950825,152.56722216836312,153.99610900878906,6205500,0.0,0.0
2025-09-11,154.35821803166013,155.95347955300494,154.03525015063974,155.2488250732422,5819500,0.0,0.0
2025-09-12,154.56372214966544,155.73815615172708,154.41692536618206,154.53436279296875,5957000,0.0,0.0
2025-09-15,154.51480493608133,155.1411627888325,152.87060623914135,153.4871826171875,5995000,0.0,0.0
2025-09-16,153.79059100824844,155.01394750250188,153.54591970939774,154.6811981201172,6559600,0.0,0.0
2025-09-17,155.05305668687828,158.22400144874192,155.05305668687828,156.91256713867188,6764200,0.0,0.0
2025-09-18,154.77904661120462,155.63051282513092,153.8101578945142,153.9667510986328,7651500,0.0,0.0
2025-09-19,154.25054717180527,154.26032864596417,152.64550433039255,152.71400451660156,17224800,0.0,0.0
2025-09-22,152.75316388507665,152.75316388507665,149.78774938817966,149.8073272705078,8712900,0.0,0.0
2025-09-23,149.93455780030334,150.02263587728814,147.752094158231,149.24948120117188,8853400,0.0,0.0
2025-09-24,148.80907962873928,150.35540395344802,148.55461193297756,149.1711883544922,6483300,0.0,0.0
2025-09-25,149.9639183785686,150.6000726735806,148.54482792592634,148.9069366455078,7511400,0.0,0.0
2025-09-26,148.98523203666764,149.42563735514148,148.30015543753618,149.24948120117188,5721100,0.0,0.0
2025-09-29,149.17118152195687,150.44347514183943,148.55460512868348,150.2575225830078,8139700,0.0,0.0
2025-09-30,150.18903184543532,151.08942040433263,149.58223688891178,150.37496948242188,7762600,0.0,0.0
2025-10-01,150.42389846609262,150.60985102641718,148.18271613427206,149.91497802734375,7566000,0.0,0.0
2025-10-02,149.46478397245383,149.54308056949685,148.3980208381467,148.80906677246094,6892100,0.0,0.0
2025-10-03,148.76013438797045,150.15964690522725,148.76013438797045,149.02438354492188,5212600,0.0,0.0
2025-10-06,148.27077304365204,149.0733018876347,147.19421360258937,147.20401000976562,6737000,0.0,0.0
2025-10-07,147.54656169532586,149.90519639268422,146.85170363054203,149.2886199951172,6844400,0.0,0.0
2025-10-08,149.53328757988405,149.53328757988405,147.4193391455907,147.47805786132812,5254700,0.0,0.0
2025-10-09,147.52698503268064,147.65420393024516,146.391706827416,147.37039184570312,6134500,0.0,0.0
2025-10-10,147.72273075948178,148.28057349868007,146.26448459056263,146.49937438964844,7374000,0.0,0.0
2025-10-13,145.82409220864471,146.24491966906194,143.8373624826338,144.34628295898438,7511100,0.0,0.0
2025-10-14,144.4245614531163,146.0687451855944,143.9450003977024,145.9806671142578,8585300,0.0,0.0
2025-10-15,145.3640967963042,146.22534446356136,144.13095894563563,144.2777557373047,10003100,0.0,0.0
2025-10-16,144.85517996108314,147.19423681226363,144.76710188389367,146.4113006591797,8809700,0.0,0.0
2025-10-17,147.36061713670907,148.7894889662187,147.2235868916517,148.17291259765625,8612900,0.0,0.0
2025-10-20,148.35886940340424,149.1418204631398,148.07505729769414,148.7209930419922,5601300,0.0,0.0
2025-10-21,148.72097835900828,149.03414979185396,147.65420036533453,148.38821411132812,6013400,0.0,0.0
2025-10-22,148.07504578300208,150.18900899983615,147.57590686779093,148.9558563232422,6394400,0.0,0.0
2025-10-23,149.10268304318316,150.03243091447305,147.3704062105685,148.96566772460938,8205400,0.0,0.0
2025-10-24,154.13671657234877,155.1222454891489,149.33719555968506,150.28330993652344,11968500,1.057,0.0
2025-10-27,149.41605061362142,149.56387394676975,147.95747192063496,149.54417419433594,7775300,0.0,0.0
2025-10-28,148.9331374037572,150.95347485777054,148.44037290463098,149.1795196533203,5819300,0.0,0.0
2025-10-29,148.47979078198844,148.78530234128826,146.32148003986663,146.6171417236328,7405500,0.0,0.0
2025-10-30,147.30701174739386,148.61776704110622,147.17888817314298,147.41542053222656,6760700,0.0,0.0
2025-10-31,146.55801833970665,148.91343195389567,146.3806153070593,148.19398498535156,7930300,0.0,0.0
2025-11-03,147.92790809463196,148.04616676182263,145.631623732812,145.8780059814453,8946400,0.0,0.0
2025-11-04,146.44959731872822,147.3365672939356,144.13359843971958,145.040283203125,9295400,0.0,0.0
2025-11-05,144.74462509442617,145.28666899838325,143.54227863036783,143.6802520751953,11199900,0.0,0.0
2025-11-06,143.76896810418373,144.55737923416314,142.3695187990984,144.01535034179688,10024500,0.0,0.0
2025-11-07,144.82347793672176,145.79915702262863,143.887228430557,144.85304260253906,8500100,0.0,0.0
2025-11-10,144.26172520024414,144.49824251194846,142.0048555978814,143.3944549560547,10208100,0.0,0.0
2025-11-11,143.8478058079964,146.49886593455332,143.56199400384676,146.3904571533203,7332500,0.0,0.0
2025-11-12,146.38061280628526,146.99163593923274,145.37536907306662,145.86813354492188,7851100,0.0,0.0
2025-11-13,146.03566543847782,146.84380635611657,145.50348644825976,145.81886291503906,7566800,0.0,0.0
2025-11-14,146.942364680746,147.21831156909852,145.47392120931636,145.53305053710938,9150800,0.0,0.0
2025-11-17,145.611902524575,145.83856997269334,142.91154778489712,143.7098388671875,9902300,0.0,0.0
2025-11-18,144.21246228134717,145.25712062908306,143.40432127243187,144.8629150390625,10735200,0.0,0.0
2025-11-19,144.83335037170994,145.40494396584594,143.74926244218437,144.8629150390625,6367000,0.0,0.0
2025-11-20,144.51795940169347,146.50873201935462,144.0153450690368,146.0455322265625,9021300,0.0,0.0
2025-11-21,146.2327861066487,149.30763152794248,146.1539419884132,148.73602294921875,12018000,0.0,0.0
2025-11-24,147.92790318934624,148.23341476144415,144.41940745324712,144.85304260253906,13846900,0.0,0.0
2025-11-25,145.18813469493128,146.49887498814607,145.0895757830003,146.34120178222656,10477700,0.0,0.0
2025-11-26,145.77943369126635,146.81424204817648,145.47392213706894,146.1046600341797,9238500,0.0,0.0
2025-11-28,145.6611849210701,146.55801989379296,145.05014673322594,146.01597595214844,4707200,0.0,0.0
2025-12-01,145.95684922596197,146.7354105102405,145.21770248451648,145.306396484375,8240700,0.0,0.0
2025-12-02,143.18749360323747,144.0744786752911,140.4477243429854,143.74925231933594,16376800,0.0,0.0
2025-12-03,143.80838354188865,146.14408235686736,143.74925421056946,144.5869598388672,9125300,0.0,0.0
2025-12-04,144.54752546963573,145.28667216259026,142.40892950924456,143.25648498535156,10479300,0.0,0.0
2025-12-05,143.05937599367348,143.52257577084188,141.1770122216042,141.37411499023438,12791700,0.0,0.0
2025-12-08,140.84194832936856,140.84194832936856,136.1409709445997,136.33807373046875,17507500,0.0,0.0
2025-12-09,137.1757703942462,138.84131664614492,136.98851749662762,137.60940551757812,10375700,0.0,0.0
2025-12-10,137.6291082264464,139.23552518477814,137.5206994432833,137.79666137695312,13650400,0.0,0.0
2025-12-11,138.95958534596835,139.78742607508474,138.32884740407317,138.72305297851562,11798000,0.0,0.0
2025-12-12,138.9595795906534,141.03904624136598,138.8018913522159,140.77294921875,10268800,0.0,0.0
2025-12-15,141.19673129774333,143.21706857300535,141.12773705574003,143.02981567382812,13877700,0.0,0.0
2025-12-16,143.98577795425717,144.41939803729915,142.55674902235805,143.10865783691406,10251700,0.0,0.0
2025-12-17,144.5672481238911,146.30177371071878,144.3307157556051,145.67103576660156,9833300,0.0,0.0
2025-12-18,144.4982574496391,145.36552778348374,143.24664644454327,143.4141845703125,12239900,0.0,0.0
2025-12-19,143.40431548627296,143.9365095531047,141.85704281799417,142.36952209472656,19345600,0.0,0.0
2025-12-22,141.6303657655459,142.31036807910905,140.35902505493178,140.6251220703125,11731400,0.0,0.0
2025-12-23,140.42802986183875,141.6500761734978,140.02395937067072,141.1080322265625,9541600,0.0,0.0
2025-12-24,140.8320910560058,142.64547588312772,140.76311184429966,142.3990936279297,3259200,0.0,0.0
2025-12-26,142.2216767785809,143.5324320535533,142.2216767785809,142.6454620361328,4711500,0.0,0.0
2025-12-29,142.70460325204044,142.97070029462213,141.86689758071768,142.47793579101562,7662100,0.0,0.0
2025-12-30,142.2019714349967,142.36952459681788,141.49240439671516,141.9654541015625,6006400,0.0,0.0
2025-12-31,141.91617770255507,142.05415116269117,141.15731615281692,141.2361602783203,5293200,0.0,0.0
2026-01-02,141.03904935980404,141.2657168088333,139.19611502599955,139.73814392089844,8946100,0.0,0.0
2026-01-05,139.05813099181955,139.30451321183483,137.57983767172783,138.33868408203125,12297300,0.0,0.0
2026-01-06,138.35841040902034,139.3735040371015,137.49114011008558,137.88536071777344,10421800,0.0,0.0
2026-01-07,137.77696013475176,137.77696013475176,135.62849904935726,136.04241943359375,14369100,0.0,0.0
2026-01-08,135.89457850580993,139.72828529951533,135.82559930302205,139.48190307617188,9297100,0.0,0.0
2026-01-09,139.64944796852805,140.27033601367305,138.79204260178747,139.81698608398438,9528500,0.0,0.0
2026-01-12,140.22107059867608,141.7979230777613,139.65932686566353,141.38400268554688,12812000,0.0,0.0
2026-01-13,141.91616235122444,142.25123856988353,140.9010687818893,142.15269470214844,15549200,0.0,0.0
2026-01-14,142.58631595696656,144.77419134751472,142.28080439992226,144.23216247558594,13475000,0.0,0.0
2026-01-15,143.57185701473924,144.2321746759209,142.26111668260722,142.5370635986328,10102800,0.0,0.0
2026-01-16,141.6796303517559,142.63559459522585,141.58108648377637,142.43849182128906,11729300,0.0,0.0
2026-01-20,142.3695200191174,144.8727569580078,142.03442874422842,144.8727569580078,12901400,0.0,0.0
2026-01-21,144.93187900703413,145.23739056286485,142.872127195549,143.94635009765625,14126800,0.0,0.0
2026-01-22,145.93712595877486,148.72617463905098,145.36551737403482,147.76034545898438,18501900,0.0,0.0
2026-01-23,149.712647008589,150.51659080010117,148.68042643368705,149.02780151367188,14562600,1.057,0.0
2026-01-26,148.9980382071651,149.75236786197235,147.41000526839778,148.3727569580078,12655700,0.0,0.0
2026-01-27,146.96336732095224,148.5216256392456,146.82439910868234,147.23133850097656,9546000,0.0,0.0
2026-01-28,146.89388627303396,147.59858658033056,145.69292283643657,146.2388153076172,7465800,0.0,0.0
2026-01-29,146.1891842346614,149.0079702857208,146.01053677970796,148.77967834472656,11035600,0.0,0.0
2026-01-30,149.30571499844902,150.83421388895187,148.03528262295887,150.63571166992188,12651400,0.0,0.0
2026-02-02,151.28084031358154,152.58104720148043,150.1195864867234,152.0450897216797,10554900,0.0,0.0
2026-02-03,151.44957220395347,155.36012793207712,151.0624875841251,154.1591796875,12424700,0.0,0.0
2026-02-04,154.9631263363213,157.18637541610013,154.5958813299483,155.6975860595703,12178500,0.0,0.0
2026-02-05,157.65286786424556,158.45681171352453,154.95319521929093,157.42459106445312,13077700,0.0,0.0
2026-02-06,157.05735036526295,158.794271204482,156.82905843646145,157.9803924560547,10441700,0.0,0.0
2026-02-09,157.57346483951432,158.08958273935144,154.85395255811076,156.15415954589844,11439900,0.0,0.0
2026-02-10,156.35264888745172,158.95306264875933,155.54870509985648,157.8910675048828,9910100,0.0,0.0
2026-02-11,157.45436291960067,159.93567853239364,157.00772913824767,158.80419921875,10217300,0.0,0.0
2026-02-12,158.8240488540049,161.92072579242517,158.45680385674487,160.00515747070312,13512900,0.0,0.0
2026-02-13,160.531204802217,161.35500342594642,158.51637768017062,158.87368774414062,13998900,0.0,0.0
2026-02-17,158.75456362862204,160.95797301763113,157.69256846341835,158.35755920410156,13319100,0.0,0.0
2026-02-18,157.79181864584456,157.79181864584456,154.60581787124107,155.6876678466797,14434300,0.0,0.0
2026-02-19,155.65788811225167,158.76450001144985,155.65788811225167,157.3749542236328,10724600,0.0,0.0
2026-02-20,157.94070688728465,159.85627527883125,156.9779552139456,159.578369140625,11508100,0.0,0.0
2026-02-23,159.12181881303948,164.12414454817443,159.1019640471176,163.93556213378906,14772400,0.0,0.0
2026-02-24,163.66757394503628,165.6228518855779,162.7147572180737,164.04473876953125,9709500,0.0,0.0
2026-02-25,163.31025282164364,163.76682153324356,160.88850163692203,162.16885375976562,7878500,0.0,0.0
2026-02-26,162.99265735907807,163.27056348960818,161.64282109161113,162.5261688232422,7028600,0.0,0.0
2026-02-27,162.81399197597887,166.00000775715966,162.46661689113853,165.95037841796875,14878500,0.0,0.0
2026-03-02,164.05465940435903,165.30525218881115,162.22841471454672,162.2879638671875,9095500,0.0,0.0
2026-03-03,160.97783189673535,160.97783189673535,157.43450598109627,158.5262908935547,10161000,0.0,0.0
2026-03-04,158.24839219296612,158.4171198428621,156.13430637443312,157.11691284179688,8752700,0.0,0.0
2026-03-05,155.76707607012526,155.92588390891444,152.62076959476622,152.83912658691406,10060300,0.0,0.0
2026-03-06,152.5115860991408,153.27582040185652,150.7548104089041,152.4818115234375,8187900,0.0,0.0
2026-03-09,152.00538471730655,155.0623672959407,151.75725316200914,154.05992126464844,12494900,0.0,0.0
2026-03-10,154.32790667166816,155.97548867908492,152.45203273050996,154.84400939941406,7756800,0.0,0.0
2026-03-11,154.06984694547987,154.21873497118054,150.29824413229485,152.17413330078125,8855100,0.0,0.0
2026-03-12,151.0724248897603,151.9061432924026,149.20647072168128,149.3751983642578,8489300,0.0,0.0
2026-03-13,150.2386985039696,151.40988739234177,149.05758980488423,149.52407836914062,7298900,0.0,0.0
2026-03-16,150.7250418803543,151.49921116919685,149.52407841472717,150.98309326171875,6944000,0.0,0.0
2026-03-17,151.86643380137835,152.3130827230334,150.06996373876063,150.34786987304688,6147700,0.0,0.0
2026-03-18,148.19408442244597,148.50176512112768,145.36539384075292,145.613525390625,10059300,0.0,0.0
2026-03-19,145.12718307624942,146.27851711013417,143.7078627261721,143.7574920654297,10340300,0.0,0.0
2026-03-20,143.90639099733644,144.7301896282972,143.17191609696502,143.20169067382812,60620900,0.0,0.0
2026-03-23,145.05770938492896,145.05770938492896,142.4076660416259,142.9138641357422,10315600,0.0,0.0
2026-03-24,142.25878501317578,144.14457877437948,141.1670001126379,142.09005737304688,8567600,0.0,0.0
2026-03-25,142.6657281554216,143.0230382100302,141.16700383023758,142.84437561035156,8418100,0.0,0.0
2026-03-26,142.61610343501624,143.48953140674783,141.1769433595942,141.3555908203125,6443200,0.0,0.0
2026-03-27,141.65335242791525,143.0031887796008,140.9486521027654,141.6434326171875,11558300,0.0,0.0
2026-03-30,141.97094527513215,144.48205057019396,141.50447188020192,143.63839721679688,11616300,0.0,0.0
2026-03-31,143.73765369955214,143.83689723418516,141.21662863285317,143.36048889160156,10407500,0.0,0.0
2026-04-01,142.8443796504602,143.8865352679399,142.13969447641853,143.0131072998047,8061700,0.0,0.0
2026-04-02,143.0131056912039,143.1322191412683,141.51439648523746,142.05035400390625,5941700,0.0,0.0
2026-04-06,141.9411690118371,142.59623995058482,140.85931906874507,141.70297241210938,6823100,0.0,0.0
2026-04-07,141.454840716097,141.70297227039742,139.68814526105808,140.24395751953125,7207500,0.0,0.0
2026-04-08,142.08012618705075,144.0254842946808,140.8096938025878,143.81704711914062,10849700,0.0,0.0
2026-04-09,143.31086497516455,145.84180994767988,141.93125409014817,145.56390380859375,6794800,0.0,0.0
2026-04-10,145.79218524932554,145.79218524932554,143.67809941810964,144.0751190185547,9790300,0.0,0.0
2026-04-13,143.9162976044084,144.0056213268027,141.5640153795384,142.5069122314453,7121400,0.0,0.0
2026-04-14,142.16946974371214,143.63840439700792,141.70298118071463,143.3009490966797,6621600,0.0,0.0
2026-04-15,143.2810820748224,143.32077645892193,141.1967710080221,142.30841064453125,7698200,0.0,0.0
2026-04-16,142.12975952100697,143.2116095257885,141.59380199630985,142.04043579101562,6947100,0.0,0.0
2026-04-17,142.33819707004346,146.48694963990266,142.09006550070504,145.83187866210938,10886000,0.0,0.0
2026-04-20,144.9683840959239,145.56390591386355,142.51684300551244,143.41012573242188,8084700,0.0,0.0
2026-04-21,143.5391459879603,143.5391459879603,141.25634765625,141.25634765625,11197200,0.0,0.0
2026-04-22,141.43498890920546,142.22901292852262,141.15708277415672,141.78237915039062,7236300,0.0,0.0
2026-04-23,142.32825390720163,145.13710492750891,142.32825390720163,144.62100219726562,11288800,0.0,0.0
2026-04-24,152.00999450683594,152.4199981689453,147.6199951171875,148.17999267578125,13786200,1.089,0.0
2026-04-27,147.4199981689453,149.6999969482422,147.4199981689453,148.39999389648438,9166400,0.0,0.0
2026-04-28,150.02999877929688,151.19000244140625,148.42999267578125,149.1699981689453,7965700,0.0,0.0
2026-04-29,148.3000030517578,148.75,145.88999938964844,146.4600067138672,9002400,0.0,0.0
2026-04-30,147.08999633789062,147.72000122070312,145.9499969482422,147.08999633789062,9491700,0.0,0.0
2026-05-01,147.8699951171875,149.27999877929688,146.4600067138672,147.25999450683594,6814800,0.0,0.0
2026-05-04,146.05999755859375,146.05999755859375,143.27000427246094,143.4199981689453,9642800,0.0,0.0
2026-05-05,143.3800048828125,145.89999389648438,142.17999267578125,144.89999389648438,7664300,0.0,0.0
2026-05-06,146.39999389648438,148.9499969482422,145.94000244140625,147.89999389648438,9399500,0.0,0.0
2026-05-07,147.99000549316406,147.99000549316406,146.02000427246094,146.05999755859375,9545800,0.0,0.0
2026-05-08,146.5500030517578,147.52000427246094,146.2100067138672,146.4199981689453,5741000,0.0,0.0
2026-05-11,145.7899932861328,145.9499969482422,141.97000122070312,143.36000061035156,7489500,0.0,0.0
2026-05-12,144.35000610351562,145.86000061035156,142.86000061035156,143.91000366210938,9051200,0.0,0.0
2026-05-13,143.14999389648438,144.6699981689453,141.66000366210938,142.24000549316406,6685900,0.0,0.0
2026-05-14,143.17999267578125,144.27999877929688,142.6300048828125,142.7100067138672,9636200,0.0,0.0
2026-05-15,143.39999389648438,143.39999389648438,141.1999969482422,141.57000732421875,6989400,0.0,0.0
2026-05-18,142.10000610351562,144.42999267578125,141.6300048828125,142.38999938964844,7731200,0.0,0.0
2026-05-19,142.47000122070312,143.7100067138672,140.85000610351562,141.3000030517578,8355800,0.0,0.0
2026-05-20,141.4499969482422,143.22000122070312,140.6199951171875,142.44000244140625,8375600,0.0,0.0
2026-05-21,141.8800048828125,143.72000122070312,140.08999633789062,143.39999389648438,6297300,0.0,0.0
2026-05-22,143.8699951171875,144.63999938964844,143.52999877929688,144.44000244140625,4616700,0.0,0.0
2026-05-26,144.50999450683594,145.61000061035156,142.52999877929688,142.9600067138672,8157200,0.0,0.0
2026-05-27,143.4600067138672,148.5399932861328,143.4600067138672,147.49000549316406,10048900,0.0,0.0
2026-05-28,146.6999969482422,146.6999969482422,145.00999450683594,145.91000366210938,10196700,0.0,0.0
2026-05-29,145.52000427246094,145.63999938964844,143.1999969482422,143.55999755859375,12355800,0.0,0.0
2026-06-01,141.52000427246094,141.82000732421875,138.86000061035156,140.27999877929688,11093800,0.0,0.0
2026-06-02,140.1199951171875,141.1199951171875,139.02999877929688,140.82000732421875,9599500,0.0,0.0
2026-06-03,140.92999267578125,142.4499969482422,140.0,140.19000244140625,9351000,0.0,0.0
2026-06-04,142.6999969482422,143.13999938964844,139.88999938964844,140.77999877929688,8194000,0.0,0.0
2026-06-05,142.22000122070312,148.22999572753906,141.8000030517578,146.5399932861328,10963200,0.0,0.0
2026-06-08,145.7899932861328,146.5500030517578,145.02000427246094,145.10000610351562,7200700,0.0,0.0
2026-06-09,144.6699981689453,149.47999572753906,144.52999877929688,148.6699981689453,8259300,0.0,0.0
2026-06-10,149.91000366210938,150.42999267578125,148.3800048828125,149.0500030517578,7345900,0.0,0.0
2026-06-11,148.6999969482422,149.6199951171875,147.77000427246094,148.33999633789062,6684700,0.0,0.0
2026-06-12,149.3800048828125,150.1999969482422,148.3000030517578,149.61000061035156,6832000,0.0,0.0
2026-06-15,148.75999450683594,151.5,148.75999450683594,150.4600067138672,9158900,0.0,0.0
2026-06-16,151.50999450683594,153.02000427246094,150.5500030517578,152.49000549316406,8518900,0.0,0.0
2026-06-17,152.3800048828125,152.94000244140625,149.77000427246094,150.55999755859375,7055800,0.0,0.0
2026-06-18,,,,,16909978,0.0,0.0
